person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
27,125000,OWN,7.0,PERSONAL,B,13200,11.14,0,0.11,0,8,11.736077016252437
28,50000,RENT,4.0,DEBTCONSOLIDATION,D,15000,14.91,1,0.3,0,7,10.819798284210286
31,24000,OWN,4.0,MEDICAL,D,2500,10.99,0,0.1,1,7,10.085850775128717
28,125000,MORTGAGE,8.0,EDUCATION,B,8000,11.14,0,0.06,0,10,11.736077016252437
29,125000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6400,12.87,0,0.05,1,9,11.736077016252437
34,125000,MORTGAGE,4.0,MEDICAL,A,12000,8.94,0,0.1,0,9,11.736077016252437
27,125000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,20000,10.99,0,0.16,1,5,11.736077016252437
28,56496,RENT,0.0,DEBTCONSOLIDATION,C,15000,12.61,0,0.27,0,10,10.941942818379685
29,113000,MORTGAGE,5.0,PERSONAL,G,25000,18.84,1,0.22,1,7,11.635151947212842
29,57000,RENT,4.0,PERSONAL,B,15000,9.91,0,0.26,0,6,10.950824090522445
29,125000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,8500,13.47,0,0.07,1,5,11.736077016252437
29,113000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,25000,13.16,1,0.22,0,9,11.635151947212842
27,125000,MORTGAGE,11.0,PERSONAL,C,15975,12.72,0,0.13,1,8,11.736077016252437
33,125000,OWN,17.0,PERSONAL,A,3000,7.75,0,0.02,0,8,11.736077016252437
30,125000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,5750,7.43,0,0.05,0,5,11.736077016252437
30,96053,MORTGAGE,15.0,MEDICAL,D,30000,15.62,1,0.27,0,5,11.472665812306149
33,51500,RENT,2.0,MEDICAL,D,15000,14.42,1,0.29,0,10,10.849356503939038
27,57720,RENT,12.0,DEBTCONSOLIDATION,C,15000,10.99,0,0.26,0,6,10.963376337755056
30,58000,RENT,2.0,MEDICAL,A,15000,8.49,0,0.26,0,10,10.968215530759236
28,125004,MORTGAGE,9.0,PERSONAL,A,12000,7.14,0,0.1,0,5,11.736109015484459
28,125600,MORTGAGE,0.0,PERSONAL,A,13800,7.88,0,0.11,0,6,11.74086549476798
28,126000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,0,0.1,0,7,11.744045122410057
28,126000,MORTGAGE,12.0,VENTURE,B,2000,9.99,0,0.02,0,10,11.744045122410057
34,126000,MORTGAGE,2.0,VENTURE,B,9600,11.49,0,0.08,0,5,11.744045122410057
29,126000,MORTGAGE,5.0,VENTURE,D,7000,16.02,0,0.06,0,5,11.744045122410057
30,126000,MORTGAGE,6.0,VENTURE,B,8000,10.74,0,0.06,0,8,11.744045122410057
33,126000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,9500,5.42,0,0.08,0,7,11.744045122410057
29,126000,MORTGAGE,2.0,EDUCATION,B,6450,10.37,0,0.05,0,7,11.744045122410057
29,126000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,11000,6.91,0,0.09,0,7,11.744045122410057
30,114000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,15000,6.54,1,0.13,0,6,11.643962499267984
29,58000,RENT,4.0,MEDICAL,C,15000,13.16,0,0.26,1,5,10.968215530759236
27,126000,MORTGAGE,11.0,PERSONAL,A,5500,7.51,0,0.04,0,9,11.744045122410057
33,24000,OWN,2.0,HOMEIMPROVEMENT,B,1875,10.99,0,0.08,0,9,10.085850775128717
29,126000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.12,0,8,11.744045122410057
32,24000,OWN,5.0,EDUCATION,B,2850,11.83,0,0.12,0,7,10.085850775128717
27,59200,RENT,4.0,DEBTCONSOLIDATION,B,15000,10.75,0,0.25,0,7,10.988693712621323
31,59534,RENT,5.0,PERSONAL,D,15000,15.21,0,0.25,1,10,10.994319653885276
31,24000,OWN,0.0,EDUCATION,B,6200,11.14,0,0.26,0,8,10.085850775128717
30,126132,MORTGAGE,1.0,VENTURE,D,14400,14.54,0,0.11,1,7,11.745092184782127
30,54000,RENT,9.0,HOMEIMPROVEMENT,C,15000,14.27,1,0.28,1,8,10.896757843893464
35,126400,MORTGAGE,0.0,DEBTCONSOLIDATION,B,13000,10.38,0,0.1,0,8,11.747214672056005
29,114500,MORTGAGE,13.0,DEBTCONSOLIDATION,E,30000,19.29,1,0.26,0,6,11.648338835562747
35,126696,MORTGAGE,19.0,MEDICAL,B,24250,10.38,0,0.19,0,6,11.749553688049424
27,127000,MORTGAGE,6.0,PERSONAL,B,21000,10.99,0,0.17,0,8,11.751950239425476
29,127000,MORTGAGE,1.0,PERSONAL,B,24250,11.36,0,0.19,0,8,11.751950239425476
30,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,20000,14.59,1,0.17,0,7,11.652696102959753
28,127000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,8400,12.87,0,0.07,0,7,11.751950239425476
33,116000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,5000,12.99,1,0.04,0,5,11.661354090741
27,128000,MORTGAGE,11.0,VENTURE,B,32000,11.11,0,0.25,0,7,11.759793355371237
27,128000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,18000,11.83,0,0.14,0,6,11.759793355371237
27,116000,MORTGAGE,0.0,EDUCATION,C,3500,12.53,1,0.03,0,10,11.661354090741
27,116000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,25000,13.36,1,0.22,1,7,11.661354090741
32,128004,OWN,0.0,VENTURE,A,11000,10.99,0,0.09,0,8,11.759824604638835
34,128148,MORTGAGE,2.0,DEBTCONSOLIDATION,A,15000,5.99,0,0.12,0,6,11.760948928406329
28,128400,MORTGAGE,3.0,PERSONAL,C,4000,13.35,0,0.03,1,8,11.762913458369663
27,116899,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000,10.75,1,0.1,0,7,11.66907414746016
35,60000,RENT,4.0,DEBTCONSOLIDATION,C,15000,13.49,0,0.25,1,6,11.002116507732017
31,60000,RENT,11.0,EDUCATION,B,15000,11.71,0,0.25,0,8,11.002116507732017
27,129700,MORTGAGE,1.0,PERSONAL,A,10000,6.54,0,0.08,0,9,11.772987080375044
27,129900,MORTGAGE,11.0,MEDICAL,B,3100,11.11,0,0.02,0,8,11.774527900858468
29,129996,MORTGAGE,0.0,EDUCATION,E,30000,18.79,0,0.23,0,8,11.775266652248366
27,129996,MORTGAGE,11.0,PERSONAL,A,4800,9.63,0,0.04,0,9,11.775266652248366
30,130000,MORTGAGE,14.0,VENTURE,B,4000,10.99,0,0.03,0,6,11.775297421715827
30,130000,MORTGAGE,8.0,VENTURE,B,27000,11.71,0,0.21,0,6,11.775297421715827
31,60000,RENT,4.0,EDUCATION,A,15000,8.49,0,0.25,0,9,11.002116507732017
27,130000,OWN,3.0,MEDICAL,A,15000,6.03,0,0.12,0,10,11.775297421715827
35,130000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,5000,10.65,0,0.04,0,7,11.775297421715827
35,60000,RENT,18.0,HOMEIMPROVEMENT,C,15000,13.43,0,0.25,0,5,11.002116507732017
30,130000,MORTGAGE,14.0,VENTURE,B,7000,9.91,0,0.05,0,9,11.775297421715827
27,130000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10200,7.51,0,0.08,0,6,11.775297421715827
32,130000,MORTGAGE,7.0,MEDICAL,B,13000,12.69,0,0.1,0,8,11.775297421715827
33,54000,RENT,17.0,DEBTCONSOLIDATION,B,15000,11.86,1,0.28,0,7,10.896757843893464
29,130000,OWN,7.0,VENTURE,C,7000,14.65,0,0.05,0,9,11.775297421715827
31,60000,RENT,6.0,VENTURE,B,15000,11.12,0,0.25,0,5,11.002116507732017
34,130000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.65,0,0.15,0,10,11.775297421715827
32,130000,MORTGAGE,12.0,MEDICAL,A,16500,5.42,0,0.13,0,8,11.775297421715827
29,130000,MORTGAGE,5.0,EDUCATION,A,24800,7.49,0,0.19,0,10,11.775297421715827
33,118000,MORTGAGE,12.0,DEBTCONSOLIDATION,D,35000,17.49,1,0.3,1,7,11.678448377988165
31,130000,MORTGAGE,15.0,MEDICAL,C,1600,13.99,0,0.01,1,6,11.775297421715827
34,60000,RENT,2.0,MEDICAL,A,15000,7.88,0,0.25,0,7,11.002116507732017
33,130000,MORTGAGE,7.0,PERSONAL,A,2400,5.42,0,0.02,0,7,11.775297421715827
29,130000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4200,6.99,0,0.03,0,8,11.775297421715827
30,130000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.49,0,0.08,0,10,11.775297421715827
32,130000,MORTGAGE,3.0,EDUCATION,A,28000,8.49,0,0.22,0,7,11.775297421715827
34,54000,RENT,2.0,HOMEIMPROVEMENT,D,15000,14.11,1,0.28,1,7,10.896757843893464
27,130000,MORTGAGE,3.0,VENTURE,B,24000,10.99,0,0.18,0,10,11.775297421715827
31,130000,MORTGAGE,10.0,MEDICAL,A,9800,8.49,0,0.08,0,5,11.775297421715827
33,60000,RENT,0.0,PERSONAL,C,15000,13.79,0,0.25,1,7,11.002116507732017
35,54000,RENT,1.0,VENTURE,E,15000,15.88,1,0.28,1,8,10.896757843893464
32,130000,MORTGAGE,13.0,EDUCATION,A,7500,7.29,0,0.06,0,6,11.775297421715827
30,130000,MORTGAGE,3.0,EDUCATION,C,33250,13.06,0,0.26,1,5,11.775297421715827
28,118000,MORTGAGE,6.0,PERSONAL,G,25000,20.11,1,0.21,1,6,11.678448377988165
28,61000,RENT,12.0,HOMEIMPROVEMENT,C,15000,13.99,0,0.25,0,7,11.0186455364637
27,130000,MORTGAGE,11.0,EDUCATION,B,11000,9.62,0,0.08,0,5,11.775297421715827
27,130000,MORTGAGE,2.0,VENTURE,B,5000,9.99,0,0.04,0,9,11.775297421715827
27,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,5.79,0,0.12,0,7,11.775297421715827
27,130000,MORTGAGE,0.0,PERSONAL,C,8000,13.35,0,0.06,1,7,11.775297421715827
28,130000,MORTGAGE,12.0,PERSONAL,B,13000,10.75,0,0.1,0,10,11.775297421715827
32,118000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8875,14.84,1,0.08,0,5,11.678448377988165
34,130000,MORTGAGE,5.0,MEDICAL,C,6450,13.23,0,0.05,0,7,11.775297421715827
31,55200,RENT,5.0,MEDICAL,D,15000,15.58,1,0.27,1,10,10.918736348043124
28,61500,RENT,2.0,MEDICAL,B,15000,10.37,0,0.24,0,6,11.026808713825016
35,130000,MORTGAGE,15.0,HOMEIMPROVEMENT,C,7000,13.98,0,0.05,1,5,11.775297421715827
34,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,5000,17.56,0,0.04,0,7,11.775297421715827
27,61584,RENT,3.0,VENTURE,D,15000,15.21,0,0.24,0,6,11.028173613375584
35,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,9000,12.73,0,0.07,1,8,11.775297421715827
29,61656,RENT,4.0,VENTURE,A,15000,6.91,0,0.24,0,10,11.02934204634797
27,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,21000,10.62,0,0.16,0,7,11.775297421715827
28,62000,RENT,0.0,EDUCATION,A,15000,7.9,0,0.24,0,8,11.034905792929415
33,118000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.21,1,9,11.678448377988165
32,62000,RENT,5.0,MEDICAL,C,15000,12.99,0,0.24,1,6,11.034905792929415
33,130000,MORTGAGE,9.0,PERSONAL,D,25000,15.33,0,0.19,1,10,11.775297421715827
28,130000,OWN,10.0,EDUCATION,B,24000,11.83,0,0.18,0,10,11.775297421715827
27,130000,OWN,12.0,VENTURE,B,21000,10.99,0,0.16,0,9,11.775297421715827
30,22800,OWN,4.0,VENTURE,A,7000,7.51,0,0.31,0,8,10.034559673629849
33,62400,RENT,4.0,EDUCATION,B,15000,11.99,0,0.24,0,8,11.041336579870135
28,130000,MORTGAGE,1.0,EDUCATION,D,5600,15.65,0,0.04,0,9,11.775297421715827
28,57000,RENT,2.0,VENTURE,D,15000,14.11,1,0.26,0,10,10.950824090522445
32,130000,MORTGAGE,0.0,PERSONAL,A,12000,8.59,0,0.09,0,7,11.775297421715827
29,130000,MORTGAGE,13.0,VENTURE,A,17500,8.94,0,0.13,0,9,11.775297421715827
32,57223,RENT,0.0,PERSONAL,B,15000,11.83,1,0.26,0,5,10.954728669788219
29,130000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,18000,13.22,0,0.14,1,8,11.775297421715827
30,130000,MORTGAGE,14.0,MEDICAL,B,6000,12.21,0,0.05,0,9,11.775297421715827
28,130000,MORTGAGE,0.0,EDUCATION,A,9000,8.0,0,0.07,0,6,11.775297421715827
30,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,8500,12.84,0,0.07,1,5,11.775297421715827
34,118000,MORTGAGE,1.0,EDUCATION,C,25000,11.78,1,0.21,0,7,11.678448377988165
29,130000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,6000,13.04,0,0.05,1,9,11.775297421715827
27,130000,MORTGAGE,12.0,PERSONAL,A,5000,8.63,0,0.04,0,5,11.775297421715827
28,130000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,13.55,0,0.09,1,8,11.775297421715827
35,130000,MORTGAGE,2.0,PERSONAL,B,12000,10.08,0,0.09,0,7,11.775297421715827
34,64000,RENT,5.0,EDUCATION,B,15000,10.25,0,0.23,0,8,11.06665398721974
28,65000,RENT,13.0,HOMEIMPROVEMENT,A,15000,7.51,0,0.23,0,6,11.082157933374816
29,130900,MORTGAGE,11.0,VENTURE,B,4800,11.71,0,0.04,0,9,11.782196591288216
30,22584,OWN,4.0,MEDICAL,A,5000,7.51,0,0.22,0,10,10.025041248088705
27,119000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,30000,18.25,1,0.25,0,7,11.686887175419702
32,131000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,11200,10.25,0,0.09,0,5,11.782960235741939
28,131004,MORTGAGE,5.0,EDUCATION,A,25000,7.9,0,0.19,0,5,11.782990769393843
30,131004,MORTGAGE,14.0,VENTURE,A,5000,8.49,0,0.04,0,8,11.782990769393843
28,131040,MORTGAGE,0.0,VENTURE,C,10000,13.35,0,0.08,1,10,11.78326553031541
27,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,12.61,1,0.08,0,6,11.695255355062795
29,120000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14000,6.17,1,0.12,0,9,11.695255355062795
35,132000,MORTGAGE,14.0,PERSONAL,A,22000,6.54,0,0.17,0,5,11.790564777297387
32,132000,MORTGAGE,2.0,VENTURE,A,18000,10.99,0,0.14,0,5,11.790564777297387
28,132000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,25000,9.99,0,0.19,0,10,11.790564777297387
32,132000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.19,0,7,11.790564777297387
28,132650,MORTGAGE,12.0,MEDICAL,B,20000,10.65,0,0.15,0,5,11.795476898172977
34,65000,RENT,3.0,PERSONAL,D,15000,10.99,0,0.23,1,6,11.082157933374816
35,133000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,15000,16.77,0,0.11,0,7,11.798111925972618
29,65000,RENT,5.0,VENTURE,B,15000,11.83,0,0.23,0,9,11.082157933374816
31,121000,MORTGAGE,2.0,VENTURE,D,12000,16.29,1,0.1,1,6,11.703554089007538
29,65000,RENT,4.0,EDUCATION,D,15000,16.0,0,0.23,0,8,11.082157933374816
34,121000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,12000,14.59,1,0.1,1,8,11.703554089007538
27,65000,RENT,5.0,EDUCATION,C,15000,12.84,0,0.23,1,5,11.082157933374816
30,134000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,5600,10.99,0,0.04,0,5,11.80560254159177
29,134000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,5.99,0,0.04,0,8,11.80560254159177
35,122000,MORTGAGE,3.0,VENTURE,D,25000,15.2,1,0.2,0,10,11.711784520403112
29,134000,MORTGAGE,2.0,PERSONAL,C,8000,14.22,0,0.06,0,7,11.80560254159177
30,134500,MORTGAGE,9.0,DEBTCONSOLIDATION,C,24000,15.96,0,0.18,1,6,11.80932691294063
31,134748,MORTGAGE,15.0,VENTURE,B,18000,10.74,0,0.13,0,9,11.811169067593429
28,51850,RENT,12.0,MEDICAL,F,15000,10.99,1,0.25,0,9,10.856129499874779
29,67000,RENT,1.0,EDUCATION,C,15000,13.57,0,0.22,0,9,11.112462823634855
33,135000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,7.9,0,0.09,0,7,11.813037464800539
30,135000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,32000,7.9,0,0.24,0,9,11.813037464800539
33,135000,MORTGAGE,6.0,MEDICAL,B,22250,10.99,0,0.16,0,9,11.813037464800539
34,135000,MORTGAGE,2.0,PERSONAL,A,15000,5.42,0,0.11,0,6,11.813037464800539
29,135000,MORTGAGE,14.0,MEDICAL,A,24000,5.99,0,0.18,0,10,11.813037464800539
28,135000,MORTGAGE,0.0,MEDICAL,A,14400,5.42,0,0.11,0,8,11.813037464800539
29,61000,RENT,2.0,PERSONAL,D,15000,14.96,1,0.25,1,8,11.0186455364637
32,135000,MORTGAGE,10.0,PERSONAL,B,10000,10.99,0,0.07,0,6,11.813037464800539
29,67704,RENT,3.0,PERSONAL,B,15000,11.86,0,0.22,0,8,11.122915311416925
32,135000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,16000,10.99,0,0.12,0,10,11.813037464800539
33,135000,OWN,0.0,PERSONAL,A,6275,6.91,0,0.05,0,7,11.813037464800539
31,67800,RENT,7.0,EDUCATION,B,15000,11.89,0,0.22,0,8,11.124332223082254
31,135000,MORTGAGE,14.0,PERSONAL,B,15000,10.75,0,0.11,0,6,11.813037464800539
27,135000,MORTGAGE,3.0,MEDICAL,B,25000,11.12,0,0.19,0,8,11.813037464800539
28,123000,MORTGAGE,0.0,PERSONAL,A,10000,7.14,1,0.08,0,6,11.719947764402807
31,135000,MORTGAGE,9.0,VENTURE,A,10000,7.14,0,0.07,0,6,11.813037464800539
28,68004,RENT,1.0,PERSONAL,C,15000,13.16,0,0.22,0,7,11.127336510866854
28,123000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.85,1,0.12,1,9,11.719947764402807
31,135000,MORTGAGE,2.0,MEDICAL,B,20000,11.36,0,0.15,0,9,11.813037464800539
33,135000,MORTGAGE,0.0,VENTURE,A,10000,7.51,0,0.07,0,10,11.813037464800539
31,135000,MORTGAGE,12.0,MEDICAL,C,15000,13.85,0,0.11,0,10,11.813037464800539
32,135000,MORTGAGE,16.0,PERSONAL,A,13000,7.88,0,0.1,0,5,11.813037464800539
33,135000,OWN,0.0,PERSONAL,B,17500,11.83,0,0.13,0,8,11.813037464800539
29,135000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,18000,14.61,0,0.13,0,8,11.813037464800539
27,104550,MORTGAGE,0.0,MEDICAL,F,23000,18.43,1,0.19,0,9,11.557430269612567
28,123000,OWN,0.0,DEBTCONSOLIDATION,G,22000,20.86,1,0.18,1,8,11.719947764402807
29,135000,MORTGAGE,10.0,VENTURE,B,11000,11.83,0,0.08,0,7,11.813037464800539
29,135000,MORTGAGE,0.0,EDUCATION,A,11000,8.94,0,0.08,0,8,11.813037464800539
32,70000,RENT,2.0,MEDICAL,C,15000,14.27,0,0.21,1,5,11.156264806643742
35,135000,MORTGAGE,12.0,EDUCATION,C,10000,13.16,0,0.07,1,7,11.813037464800539
34,135000,MORTGAGE,18.0,EDUCATION,A,8000,9.32,0,0.06,0,6,11.813037464800539
29,64000,RENT,3.0,EDUCATION,C,15000,15.27,1,0.23,0,6,11.06665398721974
34,135000,MORTGAGE,7.0,EDUCATION,C,15000,13.47,0,0.11,1,7,11.813037464800539
30,135000,MORTGAGE,14.0,PERSONAL,E,25000,15.25,0,0.19,1,9,11.813037464800539
27,70000,RENT,7.0,MEDICAL,A,15000,5.79,0,0.21,0,6,11.156264806643742
27,123000,OWN,1.0,HOMEIMPROVEMENT,E,22350,14.07,1,0.18,1,6,11.719947764402807
34,135600,MORTGAGE,10.0,EDUCATION,A,1000,5.42,0,0.01,0,7,11.817472029092508
30,70000,RENT,0.0,PERSONAL,C,15000,13.61,0,0.21,1,8,11.156264806643742
28,135996,MORTGAGE,12.0,HOMEIMPROVEMENT,A,12500,8.59,0,0.09,0,6,11.820388105651361
30,136000,MORTGAGE,13.0,VENTURE,B,2800,10.65,0,0.02,0,10,11.820417517632333
32,136000,MORTGAGE,11.0,MEDICAL,B,12000,10.0,0,0.09,0,8,11.820417517632333
27,136000,MORTGAGE,3.0,PERSONAL,A,5000,6.17,0,0.04,0,10,11.820417517632333
35,136000,MORTGAGE,0.0,EDUCATION,D,15000,10.99,0,0.11,1,9,11.820417517632333
28,136092,MORTGAGE,2.0,PERSONAL,C,8000,13.61,0,0.06,0,7,11.821093754546824
35,136240,MORTGAGE,9.0,EDUCATION,A,15000,7.88,0,0.11,0,6,11.822180655297888
34,136625,MORTGAGE,3.0,VENTURE,A,15000,7.88,0,0.11,0,6,11.82500254475672
28,124886,MORTGAGE,12.0,HOMEIMPROVEMENT,B,5000,11.99,1,0.04,0,9,11.735164607430017
28,70000,RENT,2.0,MEDICAL,B,15000,11.89,0,0.21,0,7,11.156264806643742
30,137057,MORTGAGE,13.0,VENTURE,B,4750,12.18,0,0.03,0,7,11.828159472883925
27,137720,MORTGAGE,6.0,DEBTCONSOLIDATION,A,13000,7.14,0,0.09,0,9,11.832985178535596
28,138000,MORTGAGE,11.0,MEDICAL,A,5000,6.62,0,0.04,0,5,11.835016210489899
29,138000,MORTGAGE,0.0,EDUCATION,C,25000,13.06,0,0.18,1,10,11.835016210489899
32,138000,MORTGAGE,16.0,EDUCATION,A,20000,7.88,0,0.14,0,7,11.835016210489899
32,138000,MORTGAGE,5.0,VENTURE,C,16800,14.35,0,0.12,0,9,11.835016210489899
34,138000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,11.12,0,0.18,0,6,11.835016210489899
31,138000,MORTGAGE,15.0,MEDICAL,B,24000,10.62,0,0.17,0,6,11.835016210489899
27,138000,MORTGAGE,5.0,PERSONAL,A,17000,7.88,0,0.12,0,5,11.835016210489899
28,21084,OWN,4.0,EDUCATION,A,7750,7.51,0,0.37,0,9,9.95631716618066
29,138000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,7500,13.24,0,0.05,1,8,11.835016210489899
34,138571,MORTGAGE,18.0,PERSONAL,D,25000,14.59,0,0.18,0,8,11.83914532512709
28,138600,MORTGAGE,10.0,DEBTCONSOLIDATION,C,12000,12.99,0,0.09,0,7,11.839354580719126
28,138996,MORTGAGE,3.0,PERSONAL,C,20000,13.79,0,0.14,1,9,11.842207629146106
35,139000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,35000,12.69,0,0.25,0,6,11.842236406331555
30,139008,MORTGAGE,2.0,EDUCATION,C,15000,13.47,0,0.11,0,6,11.842293958218193
32,139200,MORTGAGE,5.0,EDUCATION,A,6000,7.9,0,0.04,0,5,11.843674210764698
29,139500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,15000,10.99,0,0.11,0,5,11.845827048676645
28,139913,MORTGAGE,7.0,HOMEIMPROVEMENT,A,5375,8.94,0,0.04,0,6,11.848783227126384
28,140000,OWN,12.0,VENTURE,D,18000,16.29,0,0.13,0,7,11.849404844423074
29,140000,OWN,5.0,VENTURE,B,27000,9.91,0,0.19,0,7,11.849404844423074
27,71000,RENT,11.0,EDUCATION,B,15000,9.01,0,0.21,0,6,11.170449240431308
29,140000,MORTGAGE,4.0,EDUCATION,C,16775,14.27,0,0.12,1,10,11.849404844423074
28,140000,OWN,1.0,EDUCATION,B,17600,12.42,0,0.13,0,6,11.849404844423074
30,140000,MORTGAGE,6.0,PERSONAL,A,5000,8.9,0,0.04,0,6,11.849404844423074
28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,18000,14.65,0,0.13,1,7,11.849404844423074
27,140000,MORTGAGE,7.0,PERSONAL,A,18000,7.9,0,0.13,0,9,11.849404844423074
28,140000,MORTGAGE,8.0,MEDICAL,A,22000,7.9,0,0.16,0,6,11.849404844423074
31,140000,MORTGAGE,5.0,MEDICAL,B,30000,11.71,0,0.21,0,7,11.849404844423074
28,140000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,5000,11.49,0,0.04,0,9,11.849404844423074
28,72000,RENT,6.0,MEDICAL,A,15000,6.54,0,0.21,0,6,11.184435286790631
31,128000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,35000,15.99,1,0.27,0,6,11.759793355371237
27,72000,RENT,0.0,MEDICAL,B,15000,11.86,0,0.21,0,6,11.184435286790631
33,21000,OWN,1.0,EDUCATION,B,7750,11.83,0,0.37,0,6,9.952325334619427
28,128000,MORTGAGE,11.0,DEBTCONSOLIDATION,G,14400,22.11,1,0.11,1,8,11.759793355371237
27,140000,MORTGAGE,4.0,PERSONAL,B,2800,11.99,0,0.02,0,9,11.849404844423074
33,20988,OWN,2.0,PERSONAL,B,3600,11.71,0,0.17,0,5,9.951753769945617
34,128000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,12325,8.49,1,0.1,0,5,11.759793355371237
28,140000,MORTGAGE,12.0,VENTURE,A,9000,5.99,0,0.06,0,9,11.849404844423074
31,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,11000,10.0,0,0.08,0,8,11.849404844423074
28,108800,MORTGAGE,3.0,MEDICAL,E,35000,16.4,1,0.27,1,7,11.597275804538212
27,140000,MORTGAGE,11.0,MEDICAL,A,2700,10.99,0,0.02,0,9,11.849404844423074
27,140000,OWN,8.0,PERSONAL,D,28000,15.65,0,0.2,0,5,11.849404844423074
27,140000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.07,0,6,11.849404844423074
32,140000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,12000,10.99,0,0.09,0,8,11.849404844423074
33,140000,MORTGAGE,8.0,VENTURE,A,8000,5.79,0,0.06,0,6,11.849404844423074
34,140000,MORTGAGE,8.0,EDUCATION,A,12000,7.29,0,0.09,0,8,11.849404844423074
29,108800,MORTGAGE,1.0,MEDICAL,F,18500,17.8,1,0.14,0,10,11.597275804538212
28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,25000,15.95,0,0.18,0,10,11.849404844423074
33,140000,MORTGAGE,14.0,MEDICAL,A,9600,6.91,0,0.07,0,10,11.849404844423074
28,140000,MORTGAGE,12.0,MEDICAL,B,15000,8.88,0,0.11,0,5,11.849404844423074
32,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,18000,6.17,0,0.13,0,5,11.849404844423074
32,140000,MORTGAGE,9.0,EDUCATION,A,11000,5.42,0,0.08,0,8,11.849404844423074
32,74000,RENT,15.0,VENTURE,F,15000,17.15,0,0.2,0,6,11.211833885608513
29,140000,MORTGAGE,13.0,VENTURE,A,12600,10.99,0,0.09,0,6,11.849404844423074
34,140000,MORTGAGE,17.0,VENTURE,D,12000,15.21,0,0.09,1,10,11.849404844423074
29,140000,MORTGAGE,4.0,MEDICAL,A,24000,7.88,0,0.17,0,5,11.849404844423074
32,140000,MORTGAGE,3.0,EDUCATION,B,5000,10.38,0,0.04,0,6,11.849404844423074
